"SEX","GEO","TIME","AGE","UNIT","Value","Flag and Footnotes"
"Females","Portugal","1998","56 years","Number","214.0",""
"Females","Portugal","1998","57 years","Number","249.0",""
"Females","Portugal","1998","58 years","Number","265.0",""
"Females","Portugal","1998","59 years","Number","340.0",""
"Females","Portugal","1998","60 years","Number","379.0",""
"Females","Portugal","1998","61 years","Number","351.0",""
"Females","Portugal","1998","62 years","Number","430.0",""
"Females","Portugal","1998","63 years","Number","474.0",""
"Females","Portugal","1998","64 years","Number","458.0",""
"Females","Portugal","1998","65 years","Number","541.0",""
"Females","Portugal","1998","66 years","Number","588.0",""
"Females","Portugal","1998","67 years","Number","634.0",""
"Females","Portugal","1998","68 years","Number","692.0",""
"Females","Portugal","1998","69 years","Number","770.0",""
"Females","Portugal","1998","70 years","Number","932.0",""
"Females","Portugal","1998","71 years","Number","996.0",""
"Females","Portugal","1998","72 years","Number","1,140.0",""
"Females","Portugal","1998","73 years","Number","1,158.0",""
"Females","Portugal","1998","74 years","Number","1,340.0",""
"Females","Portugal","1998","75 years","Number","1,315.0",""
"Females","Portugal","1998","76 years","Number","1,496.0",""
"Females","Portugal","1998","77 years","Number","1,672.0",""
"Females","Portugal","1998","78 years","Number","1,637.0",""
"Females","Portugal","1998","79 years","Number","1,436.0",""
"Females","Portugal","1998","80 years","Number","1,656.0",""
"Females","Portugal","1998","81 years","Number","1,827.0",""
"Females","Portugal","1998","82 years","Number","1,963.0",""
"Females","Portugal","1998","83 years","Number","2,135.0",""
"Females","Portugal","1998","84 years","Number","2,125.0",""
"Females","Portugal","1998","85 years","Number","2,238.0",""
"Females","Portugal","1998","86 years","Number","2,158.0",""
"Females","Portugal","1998","87 years","Number","2,057.0",""
"Females","Portugal","1998","88 years","Number","1,901.0",""
"Females","Portugal","1998","89 years","Number","1,662.0",""
"Females","Portugal","1998","90 years","Number","1,507.0",""
"Females","Portugal","1998","91 years","Number","1,219.0",""
"Females","Portugal","1998","92 years","Number","1,164.0",""
"Females","Portugal","1998","93 years","Number","840.0",""
"Females","Portugal","1998","94 years","Number","717.0",""
"Females","Portugal","1998","95 years","Number","531.0",""
"Females","Portugal","1998","96 years","Number","411.0",""
"Females","Portugal","1998","97 years","Number","272.0",""
"Females","Portugal","1998","98 years","Number","172.0",""
"Females","Portugal","1998","99 years","Number","114.0",""
"Females","Portugal","1998","Open-ended age class","Number","208.0",""
"Females","Portugal","1999","Less than 1 year","Number","286.0",""
"Females","Portugal","1999","1 year","Number","30.0",""
"Females","Portugal","1999","2 years","Number","15.0",""
"Females","Portugal","1999","3 years","Number","15.0",""
"Females","Portugal","1999","4 years","Number","16.0",""
"Females","Portugal","1999","5 years","Number","16.0",""
"Females","Portugal","1999","6 years","Number","11.0",""
"Females","Portugal","1999","7 years","Number","10.0",""
"Females","Portugal","1999","8 years","Number","13.0",""
"Females","Portugal","1999","9 years","Number","10.0",""
"Females","Portugal","1999","10 years","Number","13.0",""
"Females","Portugal","1999","11 years","Number","15.0",""
"Females","Portugal","1999","12 years","Number","12.0",""
"Females","Portugal","1999","13 years","Number","5.0",""
"Females","Portugal","1999","14 years","Number","22.0",""
"Females","Portugal","1999","15 years","Number","16.0",""
"Females","Portugal","1999","16 years","Number","20.0",""
"Females","Portugal","1999","17 years","Number","30.0",""
"Females","Portugal","1999","18 years","Number","27.0",""
"Females","Portugal","1999","19 years","Number","25.0",""
"Females","Portugal","1999","20 years","Number","34.0",""
"Females","Portugal","1999","21 years","Number","42.0",""
"Females","Portugal","1999","22 years","Number","33.0",""
"Females","Portugal","1999","23 years","Number","35.0",""
"Females","Portugal","1999","24 years","Number","36.0",""
"Females","Portugal","1999","25 years","Number","37.0",""
"Females","Portugal","1999","26 years","Number","42.0",""
"Females","Portugal","1999","27 years","Number","37.0",""
"Females","Portugal","1999","28 years","Number","44.0",""
"Females","Portugal","1999","29 years","Number","41.0",""
"Females","Portugal","1999","30 years","Number","44.0",""
"Females","Portugal","1999","31 years","Number","48.0",""
"Females","Portugal","1999","32 years","Number","60.0",""
"Females","Portugal","1999","33 years","Number","66.0",""
"Females","Portugal","1999","34 years","Number","66.0",""
"Females","Portugal","1999","35 years","Number","77.0",""
"Females","Portugal","1999","36 years","Number","64.0",""
"Females","Portugal","1999","37 years","Number","86.0",""
"Females","Portugal","1999","38 years","Number","74.0",""
"Females","Portugal","1999","39 years","Number","74.0",""
"Females","Portugal","1999","40 years","Number","116.0",""
"Females","Portugal","1999","41 years","Number","98.0",""
"Females","Portugal","1999","42 years","Number","113.0",""
"Females","Portugal","1999","43 years","Number","99.0",""
"Females","Portugal","1999","44 years","Number","113.0",""
"Females","Portugal","1999","45 years","Number","125.0",""
"Females","Portugal","1999","46 years","Number","153.0",""
"Females","Portugal","1999","47 years","Number","135.0",""
"Females","Portugal","1999","48 years","Number","136.0",""
"Females","Portugal","1999","49 years","Number","147.0",""
"Females","Portugal","1999","50 years","Number","172.0",""
"Females","Portugal","1999","51 years","Number","186.0",""
"Females","Portugal","1999","52 years","Number","167.0",""
"Females","Portugal","1999","53 years","Number","226.0",""
"Females","Portugal","1999","54 years","Number","226.0",""
"Females","Portugal","1999","55 years","Number","223.0",""
"Females","Portugal","1999","56 years","Number","233.0",""
"Females","Portugal","1999","57 years","Number","247.0",""
"Females","Portugal","1999","58 years","Number","262.0",""
"Females","Portugal","1999","59 years","Number","299.0",""
"Females","Portugal","1999","60 years","Number","351.0",""
"Females","Portugal","1999","61 years","Number","395.0",""
"Females","Portugal","1999","62 years","Number","428.0",""
"Females","Portugal","1999","63 years","Number","425.0",""
"Females","Portugal","1999","64 years","Number","471.0",""
"Females","Portugal","1999","65 years","Number","561.0",""
"Females","Portugal","1999","66 years","Number","609.0",""
"Females","Portugal","1999","67 years","Number","663.0",""
"Females","Portugal","1999","68 years","Number","698.0",""
"Females","Portugal","1999","69 years","Number","812.0",""
"Females","Portugal","1999","70 years","Number","864.0",""
"Females","Portugal","1999","71 years","Number","886.0",""
"Females","Portugal","1999","72 years","Number","1,030.0",""
"Females","Portugal","1999","73 years","Number","1,238.0",""
"Females","Portugal","1999","74 years","Number","1,290.0",""
"Females","Portugal","1999","75 years","Number","1,491.0",""
"Females","Portugal","1999","76 years","Number","1,493.0",""
"Females","Portugal","1999","77 years","Number","1,633.0",""
"Females","Portugal","1999","78 years","Number","1,741.0",""
"Females","Portugal","1999","79 years","Number","1,730.0",""
"Females","Portugal","1999","80 years","Number","1,582.0",""
"Females","Portugal","1999","81 years","Number","1,848.0",""
"Females","Portugal","1999","82 years","Number","1,987.0",""
"Females","Portugal","1999","83 years","Number","2,084.0",""
"Females","Portugal","1999","84 years","Number","2,169.0",""
"Females","Portugal","1999","85 years","Number","2,258.0",""
"Females","Portugal","1999","86 years","Number","2,217.0",""
"Females","Portugal","1999","87 years","Number","2,131.0",""
"Females","Portugal","1999","88 years","Number","1,998.0",""
"Females","Portugal","1999","89 years","Number","1,832.0",""
"Females","Portugal","1999","90 years","Number","1,552.0",""
"Females","Portugal","1999","91 years","Number","1,398.0",""
"Females","Portugal","1999","92 years","Number","1,157.0",""
"Females","Portugal","1999","93 years","Number","865.0",""
"Females","Portugal","1999","94 years","Number","730.0",""
"Females","Portugal","1999","95 years","Number","620.0",""
"Females","Portugal","1999","96 years","Number","458.0",""
"Females","Portugal","1999","97 years","Number","326.0",""
"Females","Portugal","1999","98 years","Number","184.0",""
"Females","Portugal","1999","99 years","Number","128.0",""
"Females","Portugal","1999","Open-ended age class","Number","236.0",""
"Females","Portugal","2000","Less than 1 year","Number","287.0",""
"Females","Portugal","2000","1 year","Number","26.0",""
"Females","Portugal","2000","2 years","Number","27.0",""
"Females","Portugal","2000","3 years","Number","18.0",""
"Females","Portugal","2000","4 years","Number","9.0",""
"Females","Portugal","2000","5 years","Number","11.0",""
"Females","Portugal","2000","6 years","Number","13.0",""
"Females","Portugal","2000","7 years","Number","15.0",""
"Females","Portugal","2000","8 years","Number","9.0",""
"Females","Portugal","2000","9 years","Number","4.0",""
"Females","Portugal","2000","10 years","Number","9.0",""
"Females","Portugal","2000","11 years","Number","5.0",""
"Females","Portugal","2000","12 years","Number","5.0",""
"Females","Portugal","2000","13 years","Number","11.0",""
"Females","Portugal","2000","14 years","Number","16.0",""
"Females","Portugal","2000","15 years","Number","20.0",""
"Females","Portugal","2000","16 years","Number","25.0",""
"Females","Portugal","2000","17 years","Number","12.0",""
"Females","Portugal","2000","18 years","Number","26.0",""
"Females","Portugal","2000","19 years","Number","29.0",""
"Females","Portugal","2000","20 years","Number","26.0",""
"Females","Portugal","2000","21 years","Number","25.0",""
"Females","Portugal","2000","22 years","Number","36.0",""
"Females","Portugal","2000","23 years","Number","34.0",""
"Females","Portugal","2000","24 years","Number","40.0",""
"Females","Portugal","2000","25 years","Number","43.0",""
"Females","Portugal","2000","26 years","Number","32.0",""
"Females","Portugal","2000","27 years","Number","32.0",""
"Females","Portugal","2000","28 years","Number","28.0",""
"Females","Portugal","2000","29 years","Number","29.0",""
"Females","Portugal","2000","30 years","Number","49.0",""
"Females","Portugal","2000","31 years","Number","52.0",""
"Females","Portugal","2000","32 years","Number","60.0",""
"Females","Portugal","2000","33 years","Number","48.0",""
"Females","Portugal","2000","34 years","Number","53.0",""
"Females","Portugal","2000","35 years","Number","68.0",""
"Females","Portugal","2000","36 years","Number","72.0",""
"Females","Portugal","2000","37 years","Number","78.0",""
"Females","Portugal","2000","38 years","Number","80.0",""
"Females","Portugal","2000","39 years","Number","86.0",""
"Females","Portugal","2000","40 years","Number","94.0",""
"Females","Portugal","2000","41 years","Number","107.0",""
"Females","Portugal","2000","42 years","Number","103.0",""
"Females","Portugal","2000","43 years","Number","110.0",""
"Females","Portugal","2000","44 years","Number","114.0",""
"Females","Portugal","2000","45 years","Number","151.0",""
"Females","Portugal","2000","46 years","Number","113.0",""
"Females","Portugal","2000","47 years","Number","138.0",""
"Females","Portugal","2000","48 years","Number","174.0",""
"Females","Portugal","2000","49 years","Number","161.0",""
"Females","Portugal","2000","50 years","Number","147.0",""
"Females","Portugal","2000","51 years","Number","201.0",""
"Females","Portugal","2000","52 years","Number","223.0",""
"Females","Portugal","2000","53 years","Number","188.0",""
"Females","Portugal","2000","54 years","Number","240.0",""
"Females","Portugal","2000","55 years","Number","254.0",""
"Females","Portugal","2000","56 years","Number","216.0",""
"Females","Portugal","2000","57 years","Number","228.0",""
"Females","Portugal","2000","58 years","Number","245.0",""
"Females","Portugal","2000","59 years","Number","276.0",""
"Females","Portugal","2000","60 years","Number","322.0",""
"Females","Portugal","2000","61 years","Number","343.0",""
"Females","Portugal","2000","62 years","Number","385.0",""
"Females","Portugal","2000","63 years","Number","411.0",""
"Females","Portugal","2000","64 years","Number","465.0",""
"Females","Portugal","2000","65 years","Number","489.0",""
"Females","Portugal","2000","66 years","Number","509.0",""
"Females","Portugal","2000","67 years","Number","646.0",""
"Females","Portugal","2000","68 years","Number","659.0",""
"Females","Portugal","2000","69 years","Number","832.0",""
"Females","Portugal","2000","70 years","Number","859.0",""
"Females","Portugal","2000","71 years","Number","981.0",""
"Females","Portugal","2000","72 years","Number","1,029.0",""
"Females","Portugal","2000","73 years","Number","1,164.0",""
"Females","Portugal","2000","74 years","Number","1,293.0",""
"Females","Portugal","2000","75 years","Number","1,395.0",""
"Females","Portugal","2000","76 years","Number","1,461.0",""
"Females","Portugal","2000","77 years","Number","1,618.0",""
"Females","Portugal","2000","78 years","Number","1,648.0",""
"Females","Portugal","2000","79 years","Number","1,830.0",""
"Females","Portugal","2000","80 years","Number","1,835.0",""
"Females","Portugal","2000","81 years","Number","1,630.0",""
"Females","Portugal","2000","82 years","Number","1,810.0",""
"Females","Portugal","2000","83 years","Number","1,899.0",""
"Females","Portugal","2000","84 years","Number","2,003.0",""
"Females","Portugal","2000","85 years","Number","2,160.0",""
"Females","Portugal","2000","86 years","Number","2,110.0",""
"Females","Portugal","2000","87 years","Number","2,103.0",""
"Females","Portugal","2000","88 years","Number","1,920.0",""
"Females","Portugal","2000","89 years","Number","1,928.0",""
"Females","Portugal","2000","90 years","Number","1,611.0",""
"Females","Portugal","2000","91 years","Number","1,339.0",""
"Females","Portugal","2000","92 years","Number","1,151.0",""
"Females","Portugal","2000","93 years","Number","893.0",""
"Females","Portugal","2000","94 years","Number","704.0",""
"Females","Portugal","2000","95 years","Number","558.0",""
"Females","Portugal","2000","96 years","Number","436.0",""
"Females","Portugal","2000","97 years","Number","287.0",""
"Females","Portugal","2000","98 years","Number","201.0",""
"Females","Portugal","2000","99 years","Number","158.0",""
"Females","Portugal","2000","Open-ended age class","Number","235.0",""
"Females","Portugal","2001","Less than 1 year","Number","234.0",""
"Females","Portugal","2001","1 year","Number","34.0",""
"Females","Portugal","2001","2 years","Number","19.0",""
"Females","Portugal","2001","3 years","Number","4.0",""
"Females","Portugal","2001","4 years","Number","8.0",""
"Females","Portugal","2001","5 years","Number","9.0",""
"Females","Portugal","2001","6 years","Number","6.0",""
"Females","Portugal","2001","7 years","Number","13.0",""
"Females","Portugal","2001","8 years","Number","11.0",""
"Females","Portugal","2001","9 years","Number","11.0",""
"Females","Portugal","2001","10 years","Number","12.0",""
"Females","Portugal","2001","11 years","Number","5.0",""
"Females","Portugal","2001","12 years","Number","12.0",""
"Females","Portugal","2001","13 years","Number","11.0",""
"Females","Portugal","2001","14 years","Number","16.0",""
"Females","Portugal","2001","15 years","Number","18.0",""
"Females","Portugal","2001","16 years","Number","15.0",""
"Females","Portugal","2001","17 years","Number","14.0",""
"Females","Portugal","2001","18 years","Number","24.0",""
"Females","Portugal","2001","19 years","Number","26.0",""
"Females","Portugal","2001","20 years","Number","30.0",""
"Females","Portugal","2001","21 years","Number","17.0",""
"Females","Portugal","2001","22 years","Number","26.0",""
"Females","Portugal","2001","23 years","Number","28.0",""
"Females","Portugal","2001","24 years","Number","30.0",""
"Females","Portugal","2001","25 years","Number","26.0",""
"Females","Portugal","2001","26 years","Number","43.0",""
"Females","Portugal","2001","27 years","Number","36.0",""
"Females","Portugal","2001","28 years","Number","40.0",""
"Females","Portugal","2001","29 years","Number","45.0",""
"Females","Portugal","2001","30 years","Number","45.0",""
"Females","Portugal","2001","31 years","Number","41.0",""
"Females","Portugal","2001","32 years","Number","48.0",""
"Females","Portugal","2001","33 years","Number","49.0",""
"Females","Portugal","2001","34 years","Number","69.0",""
"Females","Portugal","2001","35 years","Number","65.0",""
"Females","Portugal","2001","36 years","Number","63.0",""
"Females","Portugal","2001","37 years","Number","64.0",""
"Females","Portugal","2001","38 years","Number","71.0",""
"Females","Portugal","2001","39 years","Number","92.0",""
"Females","Portugal","2001","40 years","Number","82.0",""
"Females","Portugal","2001","41 years","Number","106.0",""
"Females","Portugal","2001","42 years","Number","116.0",""
"Females","Portugal","2001","43 years","Number","105.0",""
"Females","Portugal","2001","44 years","Number","155.0",""
"Females","Portugal","2001","45 years","Number","122.0",""
"Females","Portugal","2001","46 years","Number","150.0",""
"Females","Portugal","2001","47 years","Number","159.0",""
"Females","Portugal","2001","48 years","Number","176.0",""
"Females","Portugal","2001","49 years","Number","167.0",""
"Females","Portugal","2001","50 years","Number","164.0",""
"Females","Portugal","2001","51 years","Number","184.0",""
"Females","Portugal","2001","52 years","Number","223.0",""
"Females","Portugal","2001","53 years","Number","201.0",""
"Females","Portugal","2001","54 years","Number","192.0",""
"Females","Portugal","2001","55 years","Number","224.0",""
"Females","Portugal","2001","56 years","Number","210.0",""
"Females","Portugal","2001","57 years","Number","247.0",""
"Females","Portugal","2001","58 years","Number","269.0",""
"Females","Portugal","2001","59 years","Number","279.0",""
"Females","Portugal","2001","60 years","Number","292.0",""
"Females","Portugal","2001","61 years","Number","342.0",""
"Females","Portugal","2001","62 years","Number","406.0",""
"Females","Portugal","2001","63 years","Number","390.0",""
"Females","Portugal","2001","64 years","Number","468.0",""
"Females","Portugal","2001","65 years","Number","500.0",""
"Females","Portugal","2001","66 years","Number","531.0",""
"Females","Portugal","2001","67 years","Number","609.0",""
"Females","Portugal","2001","68 years","Number","651.0",""
"Females","Portugal","2001","69 years","Number","772.0",""
"Females","Portugal","2001","70 years","Number","894.0",""
"Females","Portugal","2001","71 years","Number","997.0",""
"Females","Portugal","2001","72 years","Number","1,017.0",""
"Females","Portugal","2001","73 years","Number","1,058.0",""
"Females","Portugal","2001","74 years","Number","1,262.0",""
"Females","Portugal","2001","75 years","Number","1,349.0",""
"Females","Portugal","2001","76 years","Number","1,486.0",""
"Females","Portugal","2001","77 years","Number","1,630.0",""
"Females","Portugal","2001","78 years","Number","1,683.0",""
"Females","Portugal","2001","79 years","Number","1,775.0",""
"Females","Portugal","2001","80 years","Number","1,863.0",""
"Females","Portugal","2001","81 years","Number","1,912.0",""
"Females","Portugal","2001","82 years","Number","1,659.0",""
"Females","Portugal","2001","83 years","Number","1,837.0",""
"Females","Portugal","2001","84 years","Number","2,012.0",""
"Females","Portugal","2001","85 years","Number","2,058.0",""
"Females","Portugal","2001","86 years","Number","2,125.0",""
"Females","Portugal","2001","87 years","Number","1,998.0",""
"Females","Portugal","2001","88 years","Number","1,910.0",""
"Females","Portugal","2001","89 years","Number","1,845.0",""
"Females","Portugal","2001","90 years","Number","1,633.0",""
"Females","Portugal","2001","91 years","Number","1,374.0",""
"Females","Portugal","2001","92 years","Number","1,198.0",""
"Females","Portugal","2001","93 years","Number","976.0",""
"Females","Portugal","2001","94 years","Number","771.0",""
"Females","Portugal","2001","95 years","Number","570.0",""
"Females","Portugal","2001","96 years","Number","449.0",""
"Females","Portugal","2001","97 years","Number","343.0",""
"Females","Portugal","2001","98 years","Number","232.0",""
"Females","Portugal","2001","99 years","Number","165.0",""
"Females","Portugal","2001","Open-ended age class","Number","251.0",""
"Females","Portugal","2002","Less than 1 year","Number","258.0",""
"Females","Portugal","2002","1 year","Number","23.0",""
"Females","Portugal","2002","2 years","Number","18.0",""
"Females","Portugal","2002","3 years","Number","14.0",""
"Females","Portugal","2002","4 years","Number","13.0",""
"Females","Portugal","2002","5 years","Number","11.0",""
"Females","Portugal","2002","6 years","Number","11.0",""
"Females","Portugal","2002","7 years","Number","8.0",""
"Females","Portugal","2002","8 years","Number","8.0",""
"Females","Portugal","2002","9 years","Number","7.0",""
"Females","Portugal","2002","10 years","Number","7.0",""
"Females","Portugal","2002","11 years","Number","15.0",""
"Females","Portugal","2002","12 years","Number","14.0",""
"Females","Portugal","2002","13 years","Number","9.0",""
"Females","Portugal","2002","14 years","Number","12.0",""
"Females","Portugal","2002","15 years","Number","16.0",""
"Females","Portugal","2002","16 years","Number","20.0",""
"Females","Portugal","2002","17 years","Number","9.0",""
"Females","Portugal","2002","18 years","Number","20.0",""
"Females","Portugal","2002","19 years","Number","22.0",""
"Females","Portugal","2002","20 years","Number","23.0",""
"Females","Portugal","2002","21 years","Number","14.0",""
"Females","Portugal","2002","22 years","Number","21.0",""
"Females","Portugal","2002","23 years","Number","32.0",""
"Females","Portugal","2002","24 years","Number","51.0",""
"Females","Portugal","2002","25 years","Number","34.0",""
"Females","Portugal","2002","26 years","Number","43.0",""
"Females","Portugal","2002","27 years","Number","34.0",""
"Females","Portugal","2002","28 years","Number","42.0",""
"Females","Portugal","2002","29 years","Number","38.0",""
"Females","Portugal","2002","30 years","Number","55.0",""
"Females","Portugal","2002","31 years","Number","45.0",""
"Females","Portugal","2002","32 years","Number","48.0",""
"Females","Portugal","2002","33 years","Number","45.0",""
"Females","Portugal","2002","34 years","Number","56.0",""
"Females","Portugal","2002","35 years","Number","55.0",""
"Females","Portugal","2002","36 years","Number","66.0",""
"Females","Portugal","2002","37 years","Number","65.0",""
"Females","Portugal","2002","38 years","Number","66.0",""
"Females","Portugal","2002","39 years","Number","98.0",""
"Females","Portugal","2002","40 years","Number","98.0",""
"Females","Portugal","2002","41 years","Number","106.0",""
"Females","Portugal","2002","42 years","Number","114.0",""
"Females","Portugal","2002","43 years","Number","101.0",""
"Females","Portugal","2002","44 years","Number","113.0",""
"Females","Portugal","2002","45 years","Number","131.0",""
"Females","Portugal","2002","46 years","Number","145.0",""
"Females","Portugal","2002","47 years","Number","152.0",""
"Females","Portugal","2002","48 years","Number","149.0",""
"Females","Portugal","2002","49 years","Number","157.0",""
"Females","Portugal","2002","50 years","Number","150.0",""
"Females","Portugal","2002","51 years","Number","183.0",""
"Females","Portugal","2002","52 years","Number","185.0",""
"Females","Portugal","2002","53 years","Number","218.0",""
"Females","Portugal","2002","54 years","Number","234.0",""
"Females","Portugal","2002","55 years","Number","225.0",""
"Females","Portugal","2002","56 years","Number","230.0",""
"Females","Portugal","2002","57 years","Number","237.0",""
"Females","Portugal","2002","58 years","Number","280.0",""
"Females","Portugal","2002","59 years","Number","296.0",""
"Females","Portugal","2002","60 years","Number","297.0",""
"Females","Portugal","2002","61 years","Number","316.0",""
"Females","Portugal","2002","62 years","Number","377.0",""
"Females","Portugal","2002","63 years","Number","388.0",""
"Females","Portugal","2002","64 years","Number","463.0",""
"Females","Portugal","2002","65 years","Number","442.0",""
"Females","Portugal","2002","66 years","Number","550.0",""
"Females","Portugal","2002","67 years","Number","614.0",""
"Females","Portugal","2002","68 years","Number","645.0",""
"Females","Portugal","2002","69 years","Number","703.0",""
"Females","Portugal","2002","70 years","Number","812.0",""
"Females","Portugal","2002","71 years","Number","877.0",""
"Females","Portugal","2002","72 years","Number","1,022.0",""
"Females","Portugal","2002","73 years","Number","1,098.0",""
"Females","Portugal","2002","74 years","Number","1,174.0",""
"Females","Portugal","2002","75 years","Number","1,349.0",""
"Females","Portugal","2002","76 years","Number","1,463.0",""
"Females","Portugal","2002","77 years","Number","1,577.0",""
"Females","Portugal","2002","78 years","Number","1,751.0",""
"Females","Portugal","2002","79 years","Number","1,818.0",""
"Females","Portugal","2002","80 years","Number","1,933.0",""
"Females","Portugal","2002","81 years","Number","2,071.0",""
"Females","Portugal","2002","82 years","Number","1,994.0",""
"Females","Portugal","2002","83 years","Number","1,713.0",""
"Females","Portugal","2002","84 years","Number","1,933.0",""
"Females","Portugal","2002","85 years","Number","1,981.0",""
"Females","Portugal","2002","86 years","Number","2,043.0",""
"Females","Portugal","2002","87 years","Number","2,175.0",""
"Females","Portugal","2002","88 years","Number","2,008.0",""
"Females","Portugal","2002","89 years","Number","1,837.0",""
"Females","Portugal","2002","90 years","Number","1,712.0",""
"Females","Portugal","2002","91 years","Number","1,542.0",""
"Females","Portugal","2002","92 years","Number","1,303.0",""
"Females","Portugal","2002","93 years","Number","1,027.0",""
"Females","Portugal","2002","94 years","Number","820.0",""
"Females","Portugal","2002","95 years","Number","618.0",""
"Females","Portugal","2002","96 years","Number","469.0",""
"Females","Portugal","2002","97 years","Number","327.0",""
"Females","Portugal","2002","98 years","Number","243.0",""
"Females","Portugal","2002","99 years","Number","172.0",""
"Females","Portugal","2002","Open-ended age class","Number","274.0",""
"Females","Portugal","2003","Less than 1 year","Number","232.0",""
"Females","Portugal","2003","1 year","Number","21.0",""
"Females","Portugal","2003","2 years","Number","21.0",""
"Females","Portugal","2003","3 years","Number","11.0",""
"Females","Portugal","2003","4 years","Number","5.0",""
"Females","Portugal","2003","5 years","Number","6.0",""
"Females","Portugal","2003","6 years","Number","12.0",""
"Females","Portugal","2003","7 years","Number","6.0",""
"Females","Portugal","2003","8 years","Number","8.0",""
"Females","Portugal","2003","9 years","Number","10.0",""
"Females","Portugal","2003","10 years","Number","11.0",""
"Females","Portugal","2003","11 years","Number","13.0",""
"Females","Portugal","2003","12 years","Number","14.0",""
"Females","Portugal","2003","13 years","Number","6.0",""
"Females","Portugal","2003","14 years","Number","9.0",""
"Females","Portugal","2003","15 years","Number","15.0",""
"Females","Portugal","2003","16 years","Number","10.0",""
"Females","Portugal","2003","17 years","Number","17.0",""
"Females","Portugal","2003","18 years","Number","20.0",""
"Females","Portugal","2003","19 years","Number","23.0",""
"Females","Portugal","2003","20 years","Number","23.0",""
"Females","Portugal","2003","21 years","Number","28.0",""
"Females","Portugal","2003","22 years","Number","25.0",""
"Females","Portugal","2003","23 years","Number","21.0",""
"Females","Portugal","2003","24 years","Number","42.0",""
"Females","Portugal","2003","25 years","Number","34.0",""
"Females","Portugal","2003","26 years","Number","38.0",""
"Females","Portugal","2003","27 years","Number","42.0",""
"Females","Portugal","2003","28 years","Number","47.0",""
"Females","Portugal","2003","29 years","Number","49.0",""
"Females","Portugal","2003","30 years","Number","47.0",""
"Females","Portugal","2003","31 years","Number","52.0",""
"Females","Portugal","2003","32 years","Number","45.0",""
"Females","Portugal","2003","33 years","Number","50.0",""
"Females","Portugal","2003","34 years","Number","47.0",""
"Females","Portugal","2003","35 years","Number","61.0",""
"Females","Portugal","2003","36 years","Number","66.0",""
"Females","Portugal","2003","37 years","Number","67.0",""
"Females","Portugal","2003","38 years","Number","67.0",""
"Females","Portugal","2003","39 years","Number","88.0",""
"Females","Portugal","2003","40 years","Number","98.0",""
"Females","Portugal","2003","41 years","Number","82.0",""
"Females","Portugal","2003","42 years","Number","101.0",""
"Females","Portugal","2003","43 years","Number","101.0",""
"Females","Portugal","2003","44 years","Number","104.0",""
"Females","Portugal","2003","45 years","Number","134.0",""
"Females","Portugal","2003","46 years","Number","107.0",""
"Females","Portugal","2003","47 years","Number","158.0",""
"Females","Portugal","2003","48 years","Number","154.0",""
"Females","Portugal","2003","49 years","Number","156.0",""
"Females","Portugal","2003","50 years","Number","174.0",""
"Females","Portugal","2003","51 years","Number","175.0",""
"Females","Portugal","2003","52 years","Number","211.0",""
"Females","Portugal","2003","53 years","Number","197.0",""
"Females","Portugal","2003","54 years","Number","210.0",""
"Females","Portugal","2003","55 years","Number","245.0",""
"Females","Portugal","2003","56 years","Number","222.0",""
"Females","Portugal","2003","57 years","Number","266.0",""
"Females","Portugal","2003","58 years","Number","284.0",""
"Females","Portugal","2003","59 years","Number","298.0",""
"Females","Portugal","2003","60 years","Number","301.0",""
"Females","Portugal","2003","61 years","Number","301.0",""
"Females","Portugal","2003","62 years","Number","371.0",""
"Females","Portugal","2003","63 years","Number","392.0",""
"Females","Portugal","2003","64 years","Number","412.0",""
"Females","Portugal","2003","65 years","Number","497.0",""
"Females","Portugal","2003","66 years","Number","519.0",""
"Females","Portugal","2003","67 years","Number","579.0",""
"Females","Portugal","2003","68 years","Number","651.0",""
"Females","Portugal","2003","69 years","Number","741.0",""
"Females","Portugal","2003","70 years","Number","826.0",""
"Females","Portugal","2003","71 years","Number","928.0",""
"Females","Portugal","2003","72 years","Number","1,011.0",""
"Females","Portugal","2003","73 years","Number","1,093.0",""
"Females","Portugal","2003","74 years","Number","1,292.0",""
"Females","Portugal","2003","75 years","Number","1,339.0",""
"Females","Portugal","2003","76 years","Number","1,525.0",""
"Females","Portugal","2003","77 years","Number","1,652.0",""
"Females","Portugal","2003","78 years","Number","1,740.0",""
"Females","Portugal","2003","79 years","Number","1,979.0",""
"Females","Portugal","2003","80 years","Number","2,069.0",""
"Females","Portugal","2003","81 years","Number","2,072.0",""
"Females","Portugal","2003","82 years","Number","2,223.0",""
"Females","Portugal","2003","83 years","Number","2,107.0",""
"Females","Portugal","2003","84 years","Number","1,843.0",""
"Females","Portugal","2003","85 years","Number","1,959.0",""
"Females","Portugal","2003","86 years","Number","2,149.0",""
"Females","Portugal","2003","87 years","Number","2,173.0",""
"Females","Portugal","2003","88 years","Number","1,996.0",""
"Females","Portugal","2003","89 years","Number","1,842.0",""
"Females","Portugal","2003","90 years","Number","1,844.0",""
"Females","Portugal","2003","91 years","Number","1,633.0",""
"Females","Portugal","2003","92 years","Number","1,400.0",""
"Females","Portugal","2003","93 years","Number","1,172.0",""
"Females","Portugal","2003","94 years","Number","898.0",""
"Females","Portugal","2003","95 years","Number","707.0",""
"Females","Portugal","2003","96 years","Number","508.0",""
