TIME;SEX;GEO;AGE;Value
2019;Female;3: Região Autónoma da Madeira;1 ano;0
2019;Female;3: Região Autónoma da Madeira;2 anos;0
2019;Female;3: Região Autónoma da Madeira;3 anos;2
2019;Female;3: Região Autónoma da Madeira;4 anos;0
2019;Female;3: Região Autónoma da Madeira;5 anos;0
2019;Female;3: Região Autónoma da Madeira;6 anos;0
2019;Female;3: Região Autónoma da Madeira;7 anos;0
2019;Female;3: Região Autónoma da Madeira;8 anos;0
2019;Female;3: Região Autónoma da Madeira;9 anos;0
2019;Female;3: Região Autónoma da Madeira;10 anos;1
2019;Female;3: Região Autónoma da Madeira;11 anos;0
2019;Female;3: Região Autónoma da Madeira;12 anos;0
2019;Female;3: Região Autónoma da Madeira;13 anos;0
2019;Female;3: Região Autónoma da Madeira;14 anos;1
2019;Female;3: Região Autónoma da Madeira;15 anos;0
2019;Female;3: Região Autónoma da Madeira;16 anos;0
2019;Female;3: Região Autónoma da Madeira;17 anos;0
2019;Female;3: Região Autónoma da Madeira;18 anos;0
2019;Female;3: Região Autónoma da Madeira;19 anos;0
2019;Female;3: Região Autónoma da Madeira;20 anos;0
2019;Female;3: Região Autónoma da Madeira;21 anos;0
2019;Female;3: Região Autónoma da Madeira;22 anos;1
2019;Female;3: Região Autónoma da Madeira;23 anos;0
2019;Female;3: Região Autónoma da Madeira;24 anos;0
2019;Female;3: Região Autónoma da Madeira;25 anos;0
2019;Female;3: Região Autónoma da Madeira;26 anos;1
2019;Female;3: Região Autónoma da Madeira;27 anos;0
2019;Female;3: Região Autónoma da Madeira;28 anos;1
2019;Female;3: Região Autónoma da Madeira;29 anos;0
2019;Female;3: Região Autónoma da Madeira;30 anos;2
2019;Female;3: Região Autónoma da Madeira;31 anos;1
2019;Female;3: Região Autónoma da Madeira;32 anos;1
2019;Female;3: Região Autónoma da Madeira;33 anos;1
2019;Female;3: Região Autónoma da Madeira;34 anos;3
2019;Female;3: Região Autónoma da Madeira;35 anos;0
2019;Female;3: Região Autónoma da Madeira;36 anos;0
2019;Female;3: Região Autónoma da Madeira;37 anos;4
2019;Female;3: Região Autónoma da Madeira;38 anos;0
2019;Female;3: Região Autónoma da Madeira;39 anos;1
2019;Female;3: Região Autónoma da Madeira;40 anos;1
2019;Female;3: Região Autónoma da Madeira;41 anos;2
2019;Female;3: Região Autónoma da Madeira;42 anos;1
2019;Female;3: Região Autónoma da Madeira;43 anos;3
2019;Female;3: Região Autónoma da Madeira;44 anos;6
2019;Female;3: Região Autónoma da Madeira;45 anos;4
2019;Female;3: Região Autónoma da Madeira;46 anos;4
2019;Female;3: Região Autónoma da Madeira;47 anos;2
2019;Female;3: Região Autónoma da Madeira;48 anos;3
2019;Female;3: Região Autónoma da Madeira;49 anos;3
2019;Female;3: Região Autónoma da Madeira;50 anos;2
2019;Female;3: Região Autónoma da Madeira;51 anos;5
2019;Female;3: Região Autónoma da Madeira;52 anos;8
2019;Female;3: Região Autónoma da Madeira;53 anos;8
2019;Female;3: Região Autónoma da Madeira;54 anos;3
2019;Female;3: Região Autónoma da Madeira;55 anos;5
2019;Female;3: Região Autónoma da Madeira;56 anos;5
2019;Female;3: Região Autónoma da Madeira;57 anos;8
2019;Female;3: Região Autónoma da Madeira;58 anos;9
2019;Female;3: Região Autónoma da Madeira;59 anos;11
2019;Female;3: Região Autónoma da Madeira;60 anos;11
2019;Female;3: Região Autónoma da Madeira;61 anos;16
2019;Female;3: Região Autónoma da Madeira;62 anos;12
2019;Female;3: Região Autónoma da Madeira;63 anos;5
2019;Female;3: Região Autónoma da Madeira;64 anos;10
2019;Female;3: Região Autónoma da Madeira;65 anos;18
2019;Female;3: Região Autónoma da Madeira;66 anos;11
2019;Female;3: Região Autónoma da Madeira;67 anos;10
2019;Female;3: Região Autónoma da Madeira;68 anos;20
2019;Female;3: Região Autónoma da Madeira;69 anos;21
2019;Female;3: Região Autónoma da Madeira;70 anos;14
2019;Female;3: Região Autónoma da Madeira;71 anos;16
2019;Female;3: Região Autónoma da Madeira;72 anos;29
2019;Female;3: Região Autónoma da Madeira;73 anos;16
2019;Female;3: Região Autónoma da Madeira;74 anos;24
2019;Female;3: Região Autónoma da Madeira;75 anos;24
2019;Female;3: Região Autónoma da Madeira;76 anos;36
2019;Female;3: Região Autónoma da Madeira;77 anos;36
2019;Female;3: Região Autónoma da Madeira;78 anos;37
2019;Female;3: Região Autónoma da Madeira;79 anos;45
2019;Female;3: Região Autónoma da Madeira;80 anos;49
2019;Female;3: Região Autónoma da Madeira;81 anos;46
2019;Female;3: Região Autónoma da Madeira;82 anos;59
2019;Female;3: Região Autónoma da Madeira;83 anos;59
2019;Female;3: Região Autónoma da Madeira;84 anos;65
2019;Female;3: Região Autónoma da Madeira;85 anos;61
2019;Female;3: Região Autónoma da Madeira;86 anos;53
2019;Female;3: Região Autónoma da Madeira;87 anos;60
2019;Female;3: Região Autónoma da Madeira;88 anos;61
2019;Female;3: Região Autónoma da Madeira;89 anos;61
2019;Female;3: Região Autónoma da Madeira;90 anos;49
2019;Female;3: Região Autónoma da Madeira;91 anos;34
2019;Female;3: Região Autónoma da Madeira;92 anos;46
2019;Female;3: Região Autónoma da Madeira;93 anos;39
2019;Female;3: Região Autónoma da Madeira;94 anos;29
2019;Female;3: Região Autónoma da Madeira;95 anos;25
2019;Female;3: Região Autónoma da Madeira;96 anos;26
2019;Female;3: Região Autónoma da Madeira;97 anos;10
2019;Female;3: Região Autónoma da Madeira;98 anos;14
2019;Female;3: Região Autónoma da Madeira;99 anos;7
2019;Female;3: Região Autónoma da Madeira;100 anos;8
2019;Female;3: Região Autónoma da Madeira;101 anos;1
2019;Female;3: Região Autónoma da Madeira;102 anos;2
2019;Female;3: Região Autónoma da Madeira;103 anos;3
2019;Female;3: Região Autónoma da Madeira;104 anos;1
2019;Female;3: Região Autónoma da Madeira;105 anos;1
2019;Female;3: Região Autónoma da Madeira;106 anos;0
2019;Female;3: Região Autónoma da Madeira;107 anos;0
2019;Female;3: Região Autónoma da Madeira;108 anos;1
2019;Female;3: Região Autónoma da Madeira;109 anos;0
2019;Female;3: Região Autónoma da Madeira;110 anos;0
2019;Female;3: Região Autónoma da Madeira;111 anos;0
2019;Female;3: Região Autónoma da Madeira;112 anos;0
2019;Female;3: Região Autónoma da Madeira;113 anos;0
2019;Female;3: Região Autónoma da Madeira;114 anos;0
2019;Female;3: Região Autónoma da Madeira;115 anos;0
2019;Female;3: Região Autónoma da Madeira;116 anos;0
2019;Female;3: Região Autónoma da Madeira;117 anos;0
2019;Female;3: Região Autónoma da Madeira;118 anos;0
2019;Female;3: Região Autónoma da Madeira;119 anos;0
2019;Female;3: Região Autónoma da Madeira;120 e mais anos;0
