"SEX","GEO","TIME","AGE","UNIT","Value","Flag and Footnotes"
"Females","Região Autónoma da Madeira (PT)","2009","81 years","Number","724",""
"Females","Região Autónoma da Madeira (PT)","2009","82 years","Number","689",""
"Females","Região Autónoma da Madeira (PT)","2009","83 years","Number","642",""
"Females","Região Autónoma da Madeira (PT)","2009","84 years","Number","535",""
"Females","Região Autónoma da Madeira (PT)","2009","85 years","Number","441",""
"Females","Região Autónoma da Madeira (PT)","2009","86 years","Number","348",""
"Females","Região Autónoma da Madeira (PT)","2009","87 years","Number","310",""
"Females","Região Autónoma da Madeira (PT)","2009","88 years","Number","300",""
"Females","Região Autónoma da Madeira (PT)","2009","89 years","Number","212",""
"Females","Região Autónoma da Madeira (PT)","2009","90 years","Number","115",""
"Females","Região Autónoma da Madeira (PT)","2009","91 years","Number","156",""
"Females","Região Autónoma da Madeira (PT)","2009","92 years","Number","141",""
"Females","Região Autónoma da Madeira (PT)","2009","93 years","Number","106",""
"Females","Região Autónoma da Madeira (PT)","2009","94 years","Number","87",""
"Females","Região Autónoma da Madeira (PT)","2009","95 years","Number","66",""
"Females","Região Autónoma da Madeira (PT)","2009","96 years","Number","49",""
"Females","Região Autónoma da Madeira (PT)","2009","97 years","Number","41",""
"Females","Região Autónoma da Madeira (PT)","2009","98 years","Number","29",""
"Females","Região Autónoma da Madeira (PT)","2009","99 years","Number","21",""
"Females","Região Autónoma da Madeira (PT)","2009","Open-ended age class","Number","25",""
"Females","Região Autónoma da Madeira (PT)","2010","Less than 1 year","Number","1,153",""
"Females","Região Autónoma da Madeira (PT)","2010","1 year","Number","1,312",""
"Females","Região Autónoma da Madeira (PT)","2010","2 years","Number","1,289",""
"Females","Região Autónoma da Madeira (PT)","2010","3 years","Number","1,414",""
"Females","Região Autónoma da Madeira (PT)","2010","4 years","Number","1,415",""
"Females","Região Autónoma da Madeira (PT)","2010","5 years","Number","1,482",""
"Females","Região Autónoma da Madeira (PT)","2010","6 years","Number","1,582",""
"Females","Região Autónoma da Madeira (PT)","2010","7 years","Number","1,585",""
"Females","Região Autónoma da Madeira (PT)","2010","8 years","Number","1,634",""
"Females","Região Autónoma da Madeira (PT)","2010","9 years","Number","1,662",""
"Females","Região Autónoma da Madeira (PT)","2010","10 years","Number","1,642",""
"Females","Região Autónoma da Madeira (PT)","2010","11 years","Number","1,687",""
"Females","Região Autónoma da Madeira (PT)","2010","12 years","Number","1,588",""
"Females","Região Autónoma da Madeira (PT)","2010","13 years","Number","1,460",""
"Females","Região Autónoma da Madeira (PT)","2010","14 years","Number","1,570",""
"Females","Região Autónoma da Madeira (PT)","2010","15 years","Number","1,676",""
"Females","Região Autónoma da Madeira (PT)","2010","16 years","Number","1,809",""
"Females","Região Autónoma da Madeira (PT)","2010","17 years","Number","1,681",""
"Females","Região Autónoma da Madeira (PT)","2010","18 years","Number","1,680",""
"Females","Região Autónoma da Madeira (PT)","2010","19 years","Number","1,687",""
"Females","Região Autónoma da Madeira (PT)","2010","20 years","Number","1,642",""
"Females","Região Autónoma da Madeira (PT)","2010","21 years","Number","1,703",""
"Females","Região Autónoma da Madeira (PT)","2010","22 years","Number","1,687",""
"Females","Região Autónoma da Madeira (PT)","2010","23 years","Number","1,727",""
"Females","Região Autónoma da Madeira (PT)","2010","24 years","Number","1,844",""
"Females","Região Autónoma da Madeira (PT)","2010","25 years","Number","1,916",""
"Females","Região Autónoma da Madeira (PT)","2010","26 years","Number","1,808",""
"Females","Região Autónoma da Madeira (PT)","2010","27 years","Number","1,926",""
"Females","Região Autónoma da Madeira (PT)","2010","28 years","Number","1,908",""
"Females","Região Autónoma da Madeira (PT)","2010","29 years","Number","2,091",""
"Females","Região Autónoma da Madeira (PT)","2010","30 years","Number","2,112",""
"Females","Região Autónoma da Madeira (PT)","2010","31 years","Number","2,077",""
"Females","Região Autónoma da Madeira (PT)","2010","32 years","Number","2,253",""
"Females","Região Autónoma da Madeira (PT)","2010","33 years","Number","2,356",""
"Females","Região Autónoma da Madeira (PT)","2010","34 years","Number","2,320",""
"Females","Região Autónoma da Madeira (PT)","2010","35 years","Number","2,308",""
"Females","Região Autónoma da Madeira (PT)","2010","36 years","Number","2,240",""
"Females","Região Autónoma da Madeira (PT)","2010","37 years","Number","2,222",""
"Females","Região Autónoma da Madeira (PT)","2010","38 years","Number","2,070",""
"Females","Região Autónoma da Madeira (PT)","2010","39 years","Number","2,184",""
"Females","Região Autónoma da Madeira (PT)","2010","40 years","Number","2,062",""
"Females","Região Autónoma da Madeira (PT)","2010","41 years","Number","2,100",""
"Females","Região Autónoma da Madeira (PT)","2010","42 years","Number","2,116",""
"Females","Região Autónoma da Madeira (PT)","2010","43 years","Number","2,166",""
"Females","Região Autónoma da Madeira (PT)","2010","44 years","Number","2,252",""
"Females","Região Autónoma da Madeira (PT)","2010","45 years","Number","2,292",""
"Females","Região Autónoma da Madeira (PT)","2010","46 years","Number","2,231",""
"Females","Região Autónoma da Madeira (PT)","2010","47 years","Number","2,090",""
"Females","Região Autónoma da Madeira (PT)","2010","48 years","Number","2,195",""
"Females","Região Autónoma da Madeira (PT)","2010","49 years","Number","2,124",""
"Females","Região Autónoma da Madeira (PT)","2010","50 years","Number","1,918",""
"Females","Região Autónoma da Madeira (PT)","2010","51 years","Number","1,769",""
"Females","Região Autónoma da Madeira (PT)","2010","52 years","Number","1,765",""
"Females","Região Autónoma da Madeira (PT)","2010","53 years","Number","1,693",""
"Females","Região Autónoma da Madeira (PT)","2010","54 years","Number","1,782",""
"Females","Região Autónoma da Madeira (PT)","2010","55 years","Number","1,655",""
"Females","Região Autónoma da Madeira (PT)","2010","56 years","Number","1,540",""
"Females","Região Autónoma da Madeira (PT)","2010","57 years","Number","1,583",""
"Females","Região Autónoma da Madeira (PT)","2010","58 years","Number","1,496",""
"Females","Região Autónoma da Madeira (PT)","2010","59 years","Number","1,536",""
"Females","Região Autónoma da Madeira (PT)","2010","60 years","Number","1,326",""
"Females","Região Autónoma da Madeira (PT)","2010","61 years","Number","1,438",""
"Females","Região Autónoma da Madeira (PT)","2010","62 years","Number","1,350",""
"Females","Região Autónoma da Madeira (PT)","2010","63 years","Number","1,357",""
"Females","Região Autónoma da Madeira (PT)","2010","64 years","Number","1,379",""
"Females","Região Autónoma da Madeira (PT)","2010","65 years","Number","1,315",""
"Females","Região Autónoma da Madeira (PT)","2010","66 years","Number","1,315",""
"Females","Região Autónoma da Madeira (PT)","2010","67 years","Number","1,236",""
"Females","Região Autónoma da Madeira (PT)","2010","68 years","Number","1,315",""
"Females","Região Autónoma da Madeira (PT)","2010","69 years","Number","1,358",""
"Females","Região Autónoma da Madeira (PT)","2010","70 years","Number","1,200",""
"Females","Região Autónoma da Madeira (PT)","2010","71 years","Number","1,215",""
"Females","Região Autónoma da Madeira (PT)","2010","72 years","Number","1,231",""
"Females","Região Autónoma da Madeira (PT)","2010","73 years","Number","1,368",""
"Females","Região Autónoma da Madeira (PT)","2010","74 years","Number","1,204",""
"Females","Região Autónoma da Madeira (PT)","2010","75 years","Number","1,240",""
"Females","Região Autónoma da Madeira (PT)","2010","76 years","Number","1,191",""
"Females","Região Autónoma da Madeira (PT)","2010","77 years","Number","1,088",""
"Females","Região Autónoma da Madeira (PT)","2010","78 years","Number","1,010",""
"Females","Região Autónoma da Madeira (PT)","2010","79 years","Number","959",""
"Females","Região Autónoma da Madeira (PT)","2010","80 years","Number","784",""
"Females","Região Autónoma da Madeira (PT)","2010","81 years","Number","693",""
"Females","Região Autónoma da Madeira (PT)","2010","82 years","Number","686",""
"Females","Região Autónoma da Madeira (PT)","2010","83 years","Number","640",""
"Females","Região Autónoma da Madeira (PT)","2010","84 years","Number","581",""
"Females","Região Autónoma da Madeira (PT)","2010","85 years","Number","475",""
"Females","Região Autónoma da Madeira (PT)","2010","86 years","Number","399",""
"Females","Região Autónoma da Madeira (PT)","2010","87 years","Number","307",""
"Females","Região Autónoma da Madeira (PT)","2010","88 years","Number","269",""
"Females","Região Autónoma da Madeira (PT)","2010","89 years","Number","266",""
"Females","Região Autónoma da Madeira (PT)","2010","90 years","Number","181",""
"Females","Região Autónoma da Madeira (PT)","2010","91 years","Number","82",""
"Females","Região Autónoma da Madeira (PT)","2010","92 years","Number","126",""
"Females","Região Autónoma da Madeira (PT)","2010","93 years","Number","115",""
"Females","Região Autónoma da Madeira (PT)","2010","94 years","Number","78",""
"Females","Região Autónoma da Madeira (PT)","2010","95 years","Number","71",""
"Females","Região Autónoma da Madeira (PT)","2010","96 years","Number","48",""
"Females","Região Autónoma da Madeira (PT)","2010","97 years","Number","36",""
"Females","Região Autónoma da Madeira (PT)","2010","98 years","Number","30",""
"Females","Região Autónoma da Madeira (PT)","2010","99 years","Number","17",""
"Females","Região Autónoma da Madeira (PT)","2010","Open-ended age class","Number","29",""
"Females","Região Autónoma da Madeira (PT)","2011","Less than 1 year","Number","1,221",""
"Females","Região Autónoma da Madeira (PT)","2011","1 year","Number","1,160",""
"Females","Região Autónoma da Madeira (PT)","2011","2 years","Number","1,316",""
"Females","Região Autónoma da Madeira (PT)","2011","3 years","Number","1,293",""
"Females","Região Autónoma da Madeira (PT)","2011","4 years","Number","1,421",""
"Females","Região Autónoma da Madeira (PT)","2011","5 years","Number","1,420",""
"Females","Região Autónoma da Madeira (PT)","2011","6 years","Number","1,488",""
"Females","Região Autónoma da Madeira (PT)","2011","7 years","Number","1,586",""
"Females","Região Autónoma da Madeira (PT)","2011","8 years","Number","1,597",""
"Females","Região Autónoma da Madeira (PT)","2011","9 years","Number","1,624",""
"Females","Região Autónoma da Madeira (PT)","2011","10 years","Number","1,665",""
"Females","Região Autónoma da Madeira (PT)","2011","11 years","Number","1,634",""
"Females","Região Autónoma da Madeira (PT)","2011","12 years","Number","1,689",""
"Females","Região Autónoma da Madeira (PT)","2011","13 years","Number","1,587",""
"Females","Região Autónoma da Madeira (PT)","2011","14 years","Number","1,453",""
"Females","Região Autónoma da Madeira (PT)","2011","15 years","Number","1,551",""
"Females","Região Autónoma da Madeira (PT)","2011","16 years","Number","1,661",""
"Females","Região Autónoma da Madeira (PT)","2011","17 years","Number","1,792",""
"Females","Região Autónoma da Madeira (PT)","2011","18 years","Number","1,656",""
"Females","Região Autónoma da Madeira (PT)","2011","19 years","Number","1,655",""
"Females","Região Autónoma da Madeira (PT)","2011","20 years","Number","1,652",""
"Females","Região Autónoma da Madeira (PT)","2011","21 years","Number","1,609",""
"Females","Região Autónoma da Madeira (PT)","2011","22 years","Number","1,655",""
"Females","Região Autónoma da Madeira (PT)","2011","23 years","Number","1,644",""
"Females","Região Autónoma da Madeira (PT)","2011","24 years","Number","1,672",""
"Females","Região Autónoma da Madeira (PT)","2011","25 years","Number","1,792",""
"Females","Região Autónoma da Madeira (PT)","2011","26 years","Number","1,852",""
"Females","Região Autónoma da Madeira (PT)","2011","27 years","Number","1,738",""
"Females","Região Autónoma da Madeira (PT)","2011","28 years","Number","1,880",""
"Females","Região Autónoma da Madeira (PT)","2011","29 years","Number","1,862",""
"Females","Região Autónoma da Madeira (PT)","2011","30 years","Number","2,057",""
"Females","Região Autónoma da Madeira (PT)","2011","31 years","Number","2,080",""
"Females","Região Autónoma da Madeira (PT)","2011","32 years","Number","2,048",""
"Females","Região Autónoma da Madeira (PT)","2011","33 years","Number","2,220",""
"Females","Região Autónoma da Madeira (PT)","2011","34 years","Number","2,330",""
"Females","Região Autónoma da Madeira (PT)","2011","35 years","Number","2,308",""
"Females","Região Autónoma da Madeira (PT)","2011","36 years","Number","2,323",""
"Females","Região Autónoma da Madeira (PT)","2011","37 years","Number","2,268",""
"Females","Região Autónoma da Madeira (PT)","2011","38 years","Number","2,259",""
"Females","Região Autónoma da Madeira (PT)","2011","39 years","Number","2,111",""
"Females","Região Autónoma da Madeira (PT)","2011","40 years","Number","2,210",""
"Females","Região Autónoma da Madeira (PT)","2011","41 years","Number","2,130",""
"Females","Região Autónoma da Madeira (PT)","2011","42 years","Number","2,153",""
"Females","Região Autónoma da Madeira (PT)","2011","43 years","Number","2,202",""
"Females","Região Autónoma da Madeira (PT)","2011","44 years","Number","2,284",""
"Females","Região Autónoma da Madeira (PT)","2011","45 years","Number","2,304",""
"Females","Região Autónoma da Madeira (PT)","2011","46 years","Number","2,350",""
"Females","Região Autónoma da Madeira (PT)","2011","47 years","Number","2,279",""
"Females","Região Autónoma da Madeira (PT)","2011","48 years","Number","2,126",""
"Females","Região Autónoma da Madeira (PT)","2011","49 years","Number","2,231",""
"Females","Região Autónoma da Madeira (PT)","2011","50 years","Number","2,184",""
"Females","Região Autónoma da Madeira (PT)","2011","51 years","Number","1,975",""
"Females","Região Autónoma da Madeira (PT)","2011","52 years","Number","1,857",""
"Females","Região Autónoma da Madeira (PT)","2011","53 years","Number","1,799",""
"Females","Região Autónoma da Madeira (PT)","2011","54 years","Number","1,773",""
"Females","Região Autónoma da Madeira (PT)","2011","55 years","Number","1,822",""
"Females","Região Autónoma da Madeira (PT)","2011","56 years","Number","1,658",""
"Females","Região Autónoma da Madeira (PT)","2011","57 years","Number","1,567",""
"Females","Região Autónoma da Madeira (PT)","2011","58 years","Number","1,612",""
"Females","Região Autónoma da Madeira (PT)","2011","59 years","Number","1,508",""
"Females","Região Autónoma da Madeira (PT)","2011","60 years","Number","1,549",""
"Females","Região Autónoma da Madeira (PT)","2011","61 years","Number","1,390",""
"Females","Região Autónoma da Madeira (PT)","2011","62 years","Number","1,444",""
"Females","Região Autónoma da Madeira (PT)","2011","63 years","Number","1,396",""
"Females","Região Autónoma da Madeira (PT)","2011","64 years","Number","1,398",""
"Females","Região Autónoma da Madeira (PT)","2011","65 years","Number","1,380",""
"Females","Região Autónoma da Madeira (PT)","2011","66 years","Number","1,312",""
"Females","Região Autónoma da Madeira (PT)","2011","67 years","Number","1,304",""
"Females","Região Autónoma da Madeira (PT)","2011","68 years","Number","1,234",""
"Females","Região Autónoma da Madeira (PT)","2011","69 years","Number","1,305",""
"Females","Região Autónoma da Madeira (PT)","2011","70 years","Number","1,348",""
"Females","Região Autónoma da Madeira (PT)","2011","71 years","Number","1,184",""
"Females","Região Autónoma da Madeira (PT)","2011","72 years","Number","1,200",""
"Females","Região Autónoma da Madeira (PT)","2011","73 years","Number","1,211",""
"Females","Região Autónoma da Madeira (PT)","2011","74 years","Number","1,339",""
"Females","Região Autónoma da Madeira (PT)","2011","75 years","Number","1,182",""
"Females","Região Autónoma da Madeira (PT)","2011","76 years","Number","1,205",""
"Females","Região Autónoma da Madeira (PT)","2011","77 years","Number","1,152",""
"Females","Região Autónoma da Madeira (PT)","2011","78 years","Number","1,040",""
"Females","Região Autónoma da Madeira (PT)","2011","79 years","Number","986",""
"Females","Região Autónoma da Madeira (PT)","2011","80 years","Number","912",""
"Females","Região Autónoma da Madeira (PT)","2011","81 years","Number","720",""
"Females","Região Autónoma da Madeira (PT)","2011","82 years","Number","641",""
"Females","Região Autónoma da Madeira (PT)","2011","83 years","Number","628",""
"Females","Região Autónoma da Madeira (PT)","2011","84 years","Number","585",""
"Females","Região Autónoma da Madeira (PT)","2011","85 years","Number","534",""
"Females","Região Autónoma da Madeira (PT)","2011","86 years","Number","424",""
"Females","Região Autónoma da Madeira (PT)","2011","87 years","Number","342",""
"Females","Região Autónoma da Madeira (PT)","2011","88 years","Number","248",""
"Females","Região Autónoma da Madeira (PT)","2011","89 years","Number","216",""
"Females","Região Autónoma da Madeira (PT)","2011","90 years","Number","217",""
"Females","Região Autónoma da Madeira (PT)","2011","91 years","Number","153",""
"Females","Região Autónoma da Madeira (PT)","2011","92 years","Number","115",""
"Females","Região Autónoma da Madeira (PT)","2011","93 years","Number","101",""
"Females","Região Autónoma da Madeira (PT)","2011","94 years","Number","76",""
"Females","Região Autónoma da Madeira (PT)","2011","95 years","Number","57",""
"Females","Região Autónoma da Madeira (PT)","2011","96 years","Number","57",""
"Females","Região Autónoma da Madeira (PT)","2011","97 years","Number","34",""
"Females","Região Autónoma da Madeira (PT)","2011","98 years","Number","33",""
"Females","Região Autónoma da Madeira (PT)","2011","99 years","Number","22",""
"Females","Região Autónoma da Madeira (PT)","2011","Open-ended age class","Number","32",""
"Females","Região Autónoma da Madeira (PT)","2012","Less than 1 year","Number","1,134",""
"Females","Região Autónoma da Madeira (PT)","2012","1 year","Number","1,175",""
"Females","Região Autónoma da Madeira (PT)","2012","2 years","Number","1,115",""
"Females","Região Autónoma da Madeira (PT)","2012","3 years","Number","1,272",""
"Females","Região Autónoma da Madeira (PT)","2012","4 years","Number","1,254",""
"Females","Região Autónoma da Madeira (PT)","2012","5 years","Number","1,387",""
"Females","Região Autónoma da Madeira (PT)","2012","6 years","Number","1,380",""
"Females","Região Autónoma da Madeira (PT)","2012","7 years","Number","1,455",""
"Females","Região Autónoma da Madeira (PT)","2012","8 years","Number","1,561",""
"Females","Região Autónoma da Madeira (PT)","2012","9 years","Number","1,569",""
"Females","Região Autónoma da Madeira (PT)","2012","10 years","Number","1,599",""
"Females","Região Autónoma da Madeira (PT)","2012","11 years","Number","1,650",""
"Females","Região Autónoma da Madeira (PT)","2012","12 years","Number","1,623",""
"Females","Região Autónoma da Madeira (PT)","2012","13 years","Number","1,672",""
"Females","Região Autónoma da Madeira (PT)","2012","14 years","Number","1,577",""
"Females","Região Autónoma da Madeira (PT)","2012","15 years","Number","1,441",""
"Females","Região Autónoma da Madeira (PT)","2012","16 years","Number","1,538",""
"Females","Região Autónoma da Madeira (PT)","2012","17 years","Number","1,627",""
"Females","Região Autónoma da Madeira (PT)","2012","18 years","Number","1,775",""
"Females","Região Autónoma da Madeira (PT)","2012","19 years","Number","1,648",""
"Females","Região Autónoma da Madeira (PT)","2012","20 years","Number","1,657",""
"Females","Região Autónoma da Madeira (PT)","2012","21 years","Number","1,656",""
"Females","Região Autónoma da Madeira (PT)","2012","22 years","Number","1,600",""
"Females","Região Autónoma da Madeira (PT)","2012","23 years","Number","1,644",""
"Females","Região Autónoma da Madeira (PT)","2012","24 years","Number","1,626",""
"Females","Região Autónoma da Madeira (PT)","2012","25 years","Number","1,641",""
"Females","Região Autónoma da Madeira (PT)","2012","26 years","Number","1,767",""
"Females","Região Autónoma da Madeira (PT)","2012","27 years","Number","1,817",""
"Females","Região Autónoma da Madeira (PT)","2012","28 years","Number","1,710",""
"Females","Região Autónoma da Madeira (PT)","2012","29 years","Number","1,842",""
"Females","Região Autónoma da Madeira (PT)","2012","30 years","Number","1,827",""
"Females","Região Autónoma da Madeira (PT)","2012","31 years","Number","2,026",""
"Females","Região Autónoma da Madeira (PT)","2012","32 years","Number","2,054",""
"Females","Região Autónoma da Madeira (PT)","2012","33 years","Number","2,022",""
"Females","Região Autónoma da Madeira (PT)","2012","34 years","Number","2,211",""
"Females","Região Autónoma da Madeira (PT)","2012","35 years","Number","2,328",""
"Females","Região Autónoma da Madeira (PT)","2012","36 years","Number","2,297",""
"Females","Região Autónoma da Madeira (PT)","2012","37 years","Number","2,317",""
"Females","Região Autónoma da Madeira (PT)","2012","38 years","Number","2,268",""
"Females","Região Autónoma da Madeira (PT)","2012","39 years","Number","2,256",""
"Females","Região Autónoma da Madeira (PT)","2012","40 years","Number","2,106",""
"Females","Região Autónoma da Madeira (PT)","2012","41 years","Number","2,201",""
"Females","Região Autónoma da Madeira (PT)","2012","42 years","Number","2,122",""
"Females","Região Autónoma da Madeira (PT)","2012","43 years","Number","2,145",""
"Females","Região Autónoma da Madeira (PT)","2012","44 years","Number","2,190",""
"Females","Região Autónoma da Madeira (PT)","2012","45 years","Number","2,273",""
"Females","Região Autónoma da Madeira (PT)","2012","46 years","Number","2,285",""
"Females","Região Autónoma da Madeira (PT)","2012","47 years","Number","2,334",""
"Females","Região Autónoma da Madeira (PT)","2012","48 years","Number","2,258",""
"Females","Região Autónoma da Madeira (PT)","2012","49 years","Number","2,114",""
"Females","Região Autónoma da Madeira (PT)","2012","50 years","Number","2,219",""
"Females","Região Autónoma da Madeira (PT)","2012","51 years","Number","2,169",""
"Females","Região Autónoma da Madeira (PT)","2012","52 years","Number","1,969",""
"Females","Região Autónoma da Madeira (PT)","2012","53 years","Number","1,850",""
"Females","Região Autónoma da Madeira (PT)","2012","54 years","Number","1,790",""
"Females","Região Autónoma da Madeira (PT)","2012","55 years","Number","1,764",""
"Females","Região Autónoma da Madeira (PT)","2012","56 years","Number","1,817",""
"Females","Região Autónoma da Madeira (PT)","2012","57 years","Number","1,651",""
"Females","Região Autónoma da Madeira (PT)","2012","58 years","Number","1,563",""
"Females","Região Autónoma da Madeira (PT)","2012","59 years","Number","1,609",""
"Females","Região Autónoma da Madeira (PT)","2012","60 years","Number","1,499",""
"Females","Região Autónoma da Madeira (PT)","2012","61 years","Number","1,549",""
"Females","Região Autónoma da Madeira (PT)","2012","62 years","Number","1,380",""
"Females","Região Autónoma da Madeira (PT)","2012","63 years","Number","1,433",""
"Females","Região Autónoma da Madeira (PT)","2012","64 years","Number","1,386",""
"Females","Região Autónoma da Madeira (PT)","2012","65 years","Number","1,381",""
"Females","Região Autónoma da Madeira (PT)","2012","66 years","Number","1,363",""
"Females","Região Autónoma da Madeira (PT)","2012","67 years","Number","1,300",""
"Females","Região Autónoma da Madeira (PT)","2012","68 years","Number","1,289",""
"Females","Região Autónoma da Madeira (PT)","2012","69 years","Number","1,223",""
"Females","Região Autónoma da Madeira (PT)","2012","70 years","Number","1,294",""
"Females","Região Autónoma da Madeira (PT)","2012","71 years","Number","1,320",""
"Females","Região Autónoma da Madeira (PT)","2012","72 years","Number","1,155",""
"Females","Região Autónoma da Madeira (PT)","2012","73 years","Number","1,175",""
"Females","Região Autónoma da Madeira (PT)","2012","74 years","Number","1,185",""
"Females","Região Autónoma da Madeira (PT)","2012","75 years","Number","1,304",""
"Females","Região Autónoma da Madeira (PT)","2012","76 years","Number","1,146",""
"Females","Região Autónoma da Madeira (PT)","2012","77 years","Number","1,167",""
"Females","Região Autónoma da Madeira (PT)","2012","78 years","Number","1,100",""
"Females","Região Autónoma da Madeira (PT)","2012","79 years","Number","992",""
"Females","Região Autónoma da Madeira (PT)","2012","80 years","Number","938",""
"Females","Região Autónoma da Madeira (PT)","2012","81 years","Number","865",""
"Females","Região Autónoma da Madeira (PT)","2012","82 years","Number","668",""
"Females","Região Autónoma da Madeira (PT)","2012","83 years","Number","593",""
"Females","Região Autónoma da Madeira (PT)","2012","84 years","Number","570",""
"Females","Região Autónoma da Madeira (PT)","2012","85 years","Number","541",""
"Females","Região Autónoma da Madeira (PT)","2012","86 years","Number","461",""
"Females","Região Autónoma da Madeira (PT)","2012","87 years","Number","365",""
"Females","Região Autónoma da Madeira (PT)","2012","88 years","Number","300",""
"Females","Região Autónoma da Madeira (PT)","2012","89 years","Number","200",""
"Females","Região Autónoma da Madeira (PT)","2012","90 years","Number","180",""
"Females","Região Autónoma da Madeira (PT)","2012","91 years","Number","183",""
"Females","Região Autónoma da Madeira (PT)","2012","92 years","Number","129",""
"Females","Região Autónoma da Madeira (PT)","2012","93 years","Number","93",""
"Females","Região Autónoma da Madeira (PT)","2012","94 years","Number","83",""
"Females","Região Autónoma da Madeira (PT)","2012","95 years","Number","59",""
"Females","Região Autónoma da Madeira (PT)","2012","96 years","Number","44",""
"Females","Região Autónoma da Madeira (PT)","2012","97 years","Number","46",""
"Females","Região Autónoma da Madeira (PT)","2012","98 years","Number","17",""
"Females","Região Autónoma da Madeira (PT)","2012","99 years","Number","26",""
"Females","Região Autónoma da Madeira (PT)","2012","Open-ended age class","Number","33",""
"Females","Região Autónoma da Madeira (PT)","2013","Less than 1 year","Number","999",""
"Females","Região Autónoma da Madeira (PT)","2013","1 year","Number","1,135",""
"Females","Região Autónoma da Madeira (PT)","2013","2 years","Number","1,175",""
"Females","Região Autónoma da Madeira (PT)","2013","3 years","Number","1,113",""
"Females","Região Autónoma da Madeira (PT)","2013","4 years","Number","1,271",""
"Females","Região Autónoma da Madeira (PT)","2013","5 years","Number","1,254",""
"Females","Região Autónoma da Madeira (PT)","2013","6 years","Number","1,379",""
"Females","Região Autónoma da Madeira (PT)","2013","7 years","Number","1,376",""
"Females","Região Autónoma da Madeira (PT)","2013","8 years","Number","1,451",""
"Females","Região Autónoma da Madeira (PT)","2013","9 years","Number","1,554",""
"Females","Região Autónoma da Madeira (PT)","2013","10 years","Number","1,563",""
"Females","Região Autónoma da Madeira (PT)","2013","11 years","Number","1,601",""
"Females","Região Autónoma da Madeira (PT)","2013","12 years","Number","1,650",""
"Females","Região Autónoma da Madeira (PT)","2013","13 years","Number","1,617",""
"Females","Região Autónoma da Madeira (PT)","2013","14 years","Number","1,670",""
"Females","Região Autónoma da Madeira (PT)","2013","15 years","Number","1,575",""
"Females","Região Autónoma da Madeira (PT)","2013","16 years","Number","1,436",""
"Females","Região Autónoma da Madeira (PT)","2013","17 years","Number","1,513",""
"Females","Região Autónoma da Madeira (PT)","2013","18 years","Number","1,621",""
"Females","Região Autónoma da Madeira (PT)","2013","19 years","Number","1,783",""
"Females","Região Autónoma da Madeira (PT)","2013","20 years","Number","1,671",""
"Females","Região Autónoma da Madeira (PT)","2013","21 years","Number","1,682",""
"Females","Região Autónoma da Madeira (PT)","2013","22 years","Number","1,667",""
"Females","Região Autónoma da Madeira (PT)","2013","23 years","Number","1,606",""
"Females","Região Autónoma da Madeira (PT)","2013","24 years","Number","1,645",""
"Females","Região Autónoma da Madeira (PT)","2013","25 years","Number","1,609",""
"Females","Região Autónoma da Madeira (PT)","2013","26 years","Number","1,632",""
"Females","Região Autónoma da Madeira (PT)","2013","27 years","Number","1,746",""
"Females","Região Autónoma da Madeira (PT)","2013","28 years","Number","1,801",""
"Females","Região Autónoma da Madeira (PT)","2013","29 years","Number","1,689",""
"Females","Região Autónoma da Madeira (PT)","2013","30 years","Number","1,824",""
"Females","Região Autónoma da Madeira (PT)","2013","31 years","Number","1,814",""
"Females","Região Autónoma da Madeira (PT)","2013","32 years","Number","2,010",""
"Females","Região Autónoma da Madeira (PT)","2013","33 years","Number","2,042",""
"Females","Região Autónoma da Madeira (PT)","2013","34 years","Number","2,019",""
"Females","Região Autónoma da Madeira (PT)","2013","35 years","Number","2,214",""
"Females","Região Autónoma da Madeira (PT)","2013","36 years","Number","2,317",""
"Females","Região Autónoma da Madeira (PT)","2013","37 years","Number","2,291",""
"Females","Região Autónoma da Madeira (PT)","2013","38 years","Number","2,315",""
"Females","Região Autónoma da Madeira (PT)","2013","39 years","Number","2,264",""
"Females","Região Autónoma da Madeira (PT)","2013","40 years","Number","2,253",""
"Females","Região Autónoma da Madeira (PT)","2013","41 years","Number","2,099",""
"Females","Região Autónoma da Madeira (PT)","2013","42 years","Number","2,200",""
"Females","Região Autónoma da Madeira (PT)","2013","43 years","Number","2,123",""
"Females","Região Autónoma da Madeira (PT)","2013","44 years","Number","2,139",""
"Females","Região Autónoma da Madeira (PT)","2013","45 years","Number","2,188",""
"Females","Região Autónoma da Madeira (PT)","2013","46 years","Number","2,267",""
"Females","Região Autónoma da Madeira (PT)","2013","47 years","Number","2,283",""
"Females","Região Autónoma da Madeira (PT)","2013","48 years","Number","2,319",""
"Females","Região Autónoma da Madeira (PT)","2013","49 years","Number","2,249",""
"Females","Região Autónoma da Madeira (PT)","2013","50 years","Number","2,102",""
"Females","Região Autónoma da Madeira (PT)","2013","51 years","Number","2,210",""
"Females","Região Autónoma da Madeira (PT)","2013","52 years","Number","2,169",""
"Females","Região Autónoma da Madeira (PT)","2013","53 years","Number","1,961",""
"Females","Região Autónoma da Madeira (PT)","2013","54 years","Number","1,839",""
"Females","Região Autónoma da Madeira (PT)","2013","55 years","Number","1,786",""
"Females","Região Autónoma da Madeira (PT)","2013","56 years","Number","1,762",""
"Females","Região Autónoma da Madeira (PT)","2013","57 years","Number","1,809",""
